0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
44649.915327243405,46253.1327085166,45457.318412005974,48032.48284726075,43415.99527085327,46848.88817727653,45446.19416982469,46630.44063066651,44730.86826648073,47386.79627877565,46110.62655668702,44511.61019230649,45706.94118747406,45384.9893887573,46666.74681682443,43946.37140785877,45921.133244378274,46680.76314602602,46144.94722995223,48343.355903748154,47464.630791981646,46260.68999069898,46680.035889329614,46864.31640766076,47092.49210113662,43643.88939469717,46104.28009510005,44328.73563035386,48672.4947975889,46664.08876775308,46522.89745867112,48240.2892828747,47576.720451909205,45307.04822843119,46954.89261101981,46624.5556063403,44612.59701859836,46232.11084650433,47036.062561915445,47197.48001720725,45295.219106596836,49128.5893624708,47400.65384375396,47658.9763049914,48227.56496034244,46631.13030138853,48418.47976893487,47344.59147076898,46686.474262753836,48746.45766524201,50037.28240396365,49059.54470820379,49376.55810161063,47525.83541256182,46181.297809088566,50270.51211206313,51046.13134208008,50432.14322819569,48087.78759281365,47116.71963863658,47299.41625182636,46599.95731730493,48624.816738450616,50788.78658491938,48706.21703632533,49304.92980981503,50650.71635716505,48579.36528015111,51526.84020642619,51518.00162333793,49089.85832105059,48636.24074366267,50162.290853138,49029.32771683463,48181.095331063494,50978.11231257569,50955.21134467701,49837.72943080658,48349.60208684199,48457.75493428906,49963.51263060721,49377.40989966283,49609.99896852946,51098.71905604758,50850.74947441974,51567.24354148088,49203.48665740983,49926.41578068886,51092.31502879345,50837.94429548853,51959.06437563148,50924.21903816729,52356.66271244111,51151.83517437209,51701.200738326246,50454.648125586675,50831.4299601106,51715.20046776776,52405.737730842164,51656.313254379675
44850.29081051768,47527.28788621591,41215.50469729524,42660.58429278327,46444.579145984855,45327.78405536533,46420.532918325815,45536.07730410152,46471.02741189154,44146.162425748065,46581.07318954226,47357.17136461956,47791.11283937463,49174.31101069705,46256.794972161566,46364.77935357304,43449.53889260933,45155.889724793444,45774.95660617099,47860.67151385576,45223.410302230724,47554.110759050396,46330.738586191925,46112.08102898409,46848.250460265335,45899.96922060841,45904.89933328541,43986.196455544465,46313.76774019023,46020.17015121999,46030.13812535777,47511.67698290185,47933.329431786886,47348.29175696349,48544.67961727619,47974.09024766984,46747.28088410442,46564.97095151501,47758.044465600266,48192.99064067639,49432.05515616039,49184.977285353896,46777.547372589834,47462.3244840631,48606.091593551544,49212.76054584566,49085.363871907226,47760.798005234545,46199.060019415665,46616.5922418734,48397.11903138734,48548.24691068526,46693.267983138605,48270.87206283889,49099.05734003579,46836.738678574045,49820.39032717782,47970.61916411877,50115.75002206725,47901.667667004396,47348.41530329076,48126.380900530465,48639.938078134706,48341.411023507724,48615.65887432609,49343.188165820604,48794.58475624432,48981.872209626854,47101.21728579087,49641.17312786683,49138.62404147394,51162.18674413326,48287.40717205456,47369.36136912934,50181.580241642354,49932.9347568409,48487.616710562426,47983.94281616216,51404.43279711014,51317.689119535215,47180.122143691,49421.70823251809,51724.66313655999,49532.60126535344,49582.45641200874,49861.04420585953,49070.844293375456,48552.453567188066,51385.880644068086,48567.7564595667,50697.32106207042,51377.55156719759,49177.303142271005,49754.10743388653,51843.97547508538,51256.55618651563,50245.78961725776,51982.67105460132,52036.24459707967,51242.14742371414
43379.711589827406,44320.157018933845,45631.50122862354,44847.49098469309,46898.403265856614,42618.97214429302,42755.467294720744,45738.30044508919,44635.817224636565,44468.07101656479,42584.29094056255,45699.89460282357,45638.06863556234,46886.911621161256,45963.746016614474,45688.48594256354,47917.098023295526,43870.697740083146,46968.63690356876,43432.10294698454,44855.49926084718,44321.45170477885,47584.4413900564,46289.87765867399,46433.18577673475,44774.56236172247,46107.145927571604,45449.52211940129,47289.58199265348,45234.89937692992,48849.14048504048,44334.952105267665,45722.28219223222,49515.80076494914,46411.853745462664,45172.801009412855,47504.45084664639,46546.62286972841,46087.21902213095,45779.604918936406,51400.63360323242,47125.81531822204,44814.6499253461,49710.83344829568,48522.16593382147,46661.18760049066,46498.477865330664,48772.97932321115,47572.38409887802,45360.87247016679,50434.9531644984,47510.940018675035,50136.54672902819,49897.33092943966,46962.314778131586,49676.480157005426,47552.986284115366,46061.7747023695,47974.75384930515,49078.2267825476,48055.839477968235,48314.554945090254,50171.43923130568,48948.87897581056,47851.49720867712,49788.21242164625,49237.210680345095,46057.60397886491,49627.44738294202,49641.32639359434,49265.837920481965,50332.53915571972,48593.4400761351,49806.62854790254,47718.45792098711,50000.655610527785,51772.18135929576,48572.32467895237,48898.397674195156,49019.771172387016,49987.93749070838,48778.40687341923,50413.921478134725,50915.63570056625,50644.687112124826,48334.87021426877,51225.38283482816,51218.61620892871,51163.49470567964,50763.39216760744,50670.73132667413,51519.38483878355,52429.325118357265,49726.64319406083,51716.28825299384,50676.845202168784,50697.93953357348,49467.973335800736,50680.494476198124,50102.46153782843
44165.062026889296,43093.854082385194,44321.33899472713,44461.89527618579,45413.06473494358,42469.87827191915,42840.55014211725,46052.65720341998,44107.45537354559,47391.692094122336,45991.06704004996,46698.16232201755,48112.62519634806,45267.00151347682,44887.525268515805,47359.28702876894,46812.71032092608,45722.05952050616,48367.840309564264,45806.13577459381,46265.15491652966,46306.87644725149,44837.98310149578,46517.37069539502,48663.96609879398,47214.96532024314,46624.32947885409,46384.88904473337,47208.30964996133,47909.489941345506,47748.655668995256,46374.95667947633,47429.51889050556,47719.90961172242,45558.96989738402,47370.49919587523,43998.80700380925,47948.678126798884,48263.529291485116,48444.18030909134,46856.81149112614,47925.94260392825,49564.87999913111,49598.19056501647,47625.82488774948,47921.05366819657,49322.95600605728,45788.292991170405,47468.5330781677,49778.787859469485,49342.39103184253,48584.37977558669,46152.86486807633,48146.33045038514,47500.47439036372,48763.68390699571,47349.146400840546,47139.75455735073,45887.14116173597,50119.67440495541,48134.83335837144,48892.687627581035,48754.808631753134,47508.14926409393,47345.01789575099,47723.8765597791,48132.19787340473,49497.200772958866,48180.81851886958,51229.97537705187,50437.65453873627,50236.318146735255,49226.572529894394,51145.01598756116,49239.096682493764,49510.498600536615,49794.577822873434,50438.672011264345,50422.08154073053,49273.879623015986,49276.72794946428,50589.71496351631,50723.946458164086,49619.0723088973,48446.005091424144,49938.54498016123,50846.983843653,52094.55699956905,49135.375370992675,49971.246061589096,50072.22195777509,51833.98034532579,50542.08667531562,49770.279193326474,51225.19069173215,50378.686961537416,49682.84089197717,50059.05966028887,52515.79571614177,51345.78829948451
45193.96809981458,44613.06909737903,45641.768239896526,45678.600086095335,45757.703812171705,45504.531234154,46880.084372315134,45464.35997048006,43795.681405257565,44493.20066927032,42223.73774809637,49112.25576393873,47186.112310029086,44391.85113697961,45377.03528222061,44849.56004745657,48521.91144669778,43693.95969636632,46278.233550794364,45974.910753159624,47550.096450905054,46105.3669699339,43520.19913068464,45994.43374791733,44916.761582526015,46640.30843837228,48818.288941953,43932.34802942073,45460.26183316985,45908.43840130838,46235.327054278,48002.43320520221,46677.49963652857,47623.70408858067,46127.63534086051,47461.918196695064,48327.30196547446,46170.6039923545,48439.551204567055,47439.33882025167,48925.90349693511,47197.36735473863,48086.12878368443,47548.842734149956,47531.96949980986,48087.42141380483,48529.64910898956,46133.17301484371,49864.045830206196,45450.69885113406,47108.919464472514,47964.931332705084,48698.82398321105,50289.80318050758,45840.05477905077,47673.330966426714,45648.39070968943,48495.079075648595,48860.93062269701,50585.94492268307,48787.7054273027,49997.25554000248,49479.41069475132,48284.013576402744,47162.41751451394,49271.89671823767,47209.47757942556,50603.079938058094,48929.68418244133,50583.435328045205,48683.62926452472,49613.43075642054,49603.4359638561,49373.05592650274,48997.12321520142,49984.291729744305,48578.86135019741,48336.2878048117,51083.08388362927,50574.54233949842,49919.16857407634,51680.19689779657,49687.326059041676,51413.12912392787,50272.867688014034,49098.81665370941,52093.76213465154,51272.444581593394,50212.31230232377,51114.50000565939,50058.182082983876,51321.68739470943,48271.62732193849,49662.916908746076,51622.81527338646,50523.807389970774,51010.63012798774,49642.19377084553,52619.27302639585,52071.476679345906
44638.76660692441,44335.832571496285,46955.77989246903,48696.197616208556,46924.51051176427,49113.556801280705,43753.71404381919,44001.48892764907,43431.22291730179,46304.47966167047,45906.183036635346,45408.34975676429,47095.655498463035,47860.43144210344,43296.46772749595,44915.94653540087,47326.66182542785,45260.660286863,44784.75369323211,47808.953329237156,44125.475644749684,45787.45794564522,46859.16377462103,45481.04407635511,47693.35531042084,45620.46318143202,48778.32623823665,46440.88530116567,47734.38718096888,47903.73983079482,45859.75708671814,43761.22193673757,47483.80716915936,47108.4325206873,47889.292138081706,46785.539593953916,46547.91557085713,50182.09837667927,45161.424395378264,48424.52841872649,46598.90520976083,47005.60082134625,47095.745073804195,46473.94867427384,48466.3805609974,49661.53154709403,48437.352210692356,47990.40013419418,46563.944773955576,48669.76028431372,50931.57344390245,47582.16263911019,47652.48240073904,47472.50372128263,47632.03954757094,44764.44391355923,48916.8032556804,47370.70130121818,46465.725727598314,49527.51578496507,47278.92314240194,48275.17278440538,50570.63180486346,47088.68970242446,47011.804574823334,49265.009604955674,50379.384836812445,47185.70819676163,49603.02726474697,49863.172187773256,46846.31022503681,50224.93639315955,50367.74855327377,49069.94063645149,50896.58438416624,50816.21850583596,49720.42776003787,49170.07673730924,48666.005935364046,49747.24190047354,50459.68078053115,49564.28461143859,47652.332273238826,51356.68573826944,50288.04952082107,49761.537259474404,51084.86429851584,51811.22622008714,47531.42176384544,50824.25519249854,49053.8353202953,51000.649917219576,50699.03287986399,51243.193502511436,50224.953770538385,49003.54183469056,50400.56767719836,51252.3479801435,51862.47787455323,49945.35182957473
46848.708768371434,43900.32568733002,45767.03191023509,44277.91526537456,45563.70698584377,46867.87015277633,43221.93906509637,44243.67854898202,45804.329317530275,49671.811926679424,44130.79091617549,49134.89427286143,49116.57031348711,45624.2191253352,45349.75698647774,44757.74607858511,45856.852783146554,43715.61014581867,45966.15433529356,48587.347597145184,45223.274474658894,45885.37998358125,43611.50857450575,46989.03817051151,46872.90739255945,46615.33795369222,46236.71891541022,46181.258144453735,47472.6336945071,46713.30297877142,47299.22976746632,47205.170883468876,48634.74784537481,48015.49114606258,47348.14553584817,49371.237493905806,47800.759106428755,49152.41508692658,48185.85591522905,44701.22605863532,49298.45962973746,47677.781847492115,47471.773233995256,48002.50600479592,47183.69023992677,48043.04923308644,46970.01367802287,49597.7131309293,47754.19802688039,47451.469764554764,46785.85738733528,48450.091281862275,48399.85730259027,48724.1354756052,46927.96116544783,46251.797774878294,49201.52089353877,50357.58638658716,47208.883268473466,50584.233379531,48992.542964596556,48688.17317039275,48266.0610054828,47119.000612523865,50082.02079818694,48001.615338746655,48064.23198911488,50241.90012056234,46895.868047872806,47395.05347658006,49221.3225772512,49641.64050742681,49918.877869491684,49081.289590837594,52337.265202226394,49290.62922974366,49350.09778281941,48789.9813309714,49862.44379984117,50453.15502982029,51139.59585243892,48325.03400964086,49710.283703794594,50497.31135069441,50699.31417221615,50158.242409078,50764.40743564481,49456.40916259305,51891.238765651695,51377.54360507355,49134.07089997238,49469.36945925612,49566.90570747274,51283.516790401234,49482.317990538635,50447.61660827183,51239.816803950096,50818.03552070433,51174.746226405485,50040.77755978612
46070.73787211504,43962.399307717234,44542.79888319397,45603.25169946971,45424.21674221501,45345.104336394026,44053.45136527693,44904.11571934201,45488.62014174882,43182.808099376554,44815.54971817956,46325.7224610225,43567.2435607706,47733.03883828728,47972.20157865186,43837.61313272095,48215.94036256174,45794.04605251306,46775.75109680245,45343.32843941555,47705.77556890634,46926.16946669285,45030.68812277717,44540.20893944916,44144.61251157814,46810.73267263212,47470.89469235862,47648.319373375314,46514.63527803102,44980.00847569142,45776.467581200035,48628.26263066644,46208.04537827018,47215.126446022216,45456.908976003506,47619.966997665055,46507.77364552718,48774.43103258695,48428.205148422036,46647.11594995083,47242.30682132487,46698.25530588141,45532.44019399071,46397.8462735168,47944.17092547581,48179.67912026478,47993.14498193407,47434.28765623254,49181.4544623468,48055.767367693144,48976.49908992303,45720.50050514754,42945.420272094445,48586.20543063505,46407.5795078555,48057.14611980636,48003.959577343994,50489.30440855082,49024.23803707974,48785.34307325772,49686.407084904065,49155.91669148741,48191.72056624461,50133.17500531241,47526.91045026944,49330.22917522997,47142.916247036424,49303.48465455693,49349.290788761944,51147.84263715447,47421.363711873804,48609.27874545363,50305.981688621294,49805.28476105755,49688.10145181076,48476.32098669181,48950.7893472683,51036.21177571225,49671.08087954117,50193.949731889625,49724.919186706444,48650.718133779796,50954.44250992151,50556.40961413246,52480.3872678169,49108.236097874134,51049.65000461625,48949.2601797263,50490.67990100641,51361.56865037471,48420.085522377994,50315.80810838922,50033.02819568014,49966.31348799102,51061.170750014906,51806.94510086237,50694.59610042387,51067.46178045662,51043.310987629615,51001.62315572077
43039.18325211821,47045.7295746007,45647.19659538605,45881.83536864093,43820.03453305185,44497.30724110373,45056.202127632096,42760.44409289033,42569.152832234315,44513.26037372101,46499.09609779851,44556.333103785764,44004.56575680116,44417.72564379725,45086.82115885996,45320.39827094474,49552.650645165995,47765.63333717762,47767.81218373373,48053.114107923655,44595.8474417443,44305.83148315689,44562.34086687885,48517.0173333405,45588.98753394952,44547.109519447906,45901.836244504775,46265.44049160727,47111.79021086129,47143.12778030608,45553.324229720456,47919.73894742233,45974.79278846188,46765.58549494243,48084.52376572016,46170.149495367325,46343.318812544145,48108.411115156916,46055.41840978664,46807.43698406321,48222.49027997676,50416.59860580711,48404.02820675444,48272.052999364714,48409.788883808484,46234.56261879765,47947.61246314557,47807.62357813215,48347.615282326486,48127.512422596104,48541.17168719151,47674.67565772561,48229.30516911771,46593.619920500634,47853.93956334164,50141.41694596297,48805.49197782314,48427.72848844533,50928.39932129341,46856.15701226803,47244.50121225838,50830.0739091956,48814.400187599895,48520.46627364434,47417.93897367137,49480.699425126084,49653.35184343295,47757.16277633905,48955.43188374343,48788.34961516123,49540.288558256994,48010.805023375564,50797.68526607871,50464.95126696697,49075.45058227695,49303.45907698618,49454.75603938907,48810.52725835951,49243.5315437436,49495.49539012171,51578.65273706159,50915.948564315106,50955.33284288832,50417.04344389853,48932.95200892581,50108.89247135839,51200.25491645484,49003.0238740021,50969.8865402066,52695.43398988159,51497.056343335375,51890.61621974363,50786.15673527457,51560.298678366584,50018.27211248952,51502.79369094982,51424.97808794725,51144.97904767701,52135.76432095621,50515.09364593735
44663.296470347406,45231.569898311376,43286.63257272555,45584.106627645895,42210.856059578364,47139.95962252707,45445.039767096954,44519.78292746407,44043.6576999751,45142.40512183612,46782.359020835276,46597.82293052052,44534.27219823824,44364.993883914125,46947.297229964985,44707.367499595,46068.82041408306,46233.9356693657,46601.55621555284,47548.155215174746,44168.417550645005,43197.49817662631,45425.417683367974,49260.0073154906,49653.257212865494,49395.09373745059,46274.00489162268,43865.98473618722,43075.909267144125,45814.18985483167,46515.66936486279,48853.373714936475,48248.9912692489,47341.10761848743,45733.928402112,45697.5115030856,47556.078957323385,48262.65340236238,47873.03941175115,45868.17204020493,48358.83774559833,48092.73959243869,46027.05491485757,46500.881057001156,48630.56103105286,47401.094064751625,49983.79142286735,48536.39867290077,47245.50292519645,47955.87302007652,48115.58250403378,47117.514763213345,46940.26172484303,49136.680617597376,49379.26686158238,49118.24924375218,50350.07729752103,47760.09067020331,50646.04158106022,47437.320889584604,47365.903565955894,46505.02090738381,48206.410642298964,48199.97713207294,49519.47511109809,49234.28025971685,47568.431954777036,48592.90481302622,48682.21155083577,47099.07536492651,48100.95896008141,48413.09092950313,51005.788659067635,49641.80005601214,50231.29326202567,47869.707580460425,50930.55303267613,51097.87893599317,47547.26003584223,49024.85433200619,50380.30609953785,50594.48590058152,49254.19343572862,49710.917228019665,49471.805082189574,50264.94459974162,51431.06662597335,49494.675641430236,51334.15383110175,49619.37343134111,49622.32964591215,51311.420825721725,51464.16899456491,51449.073121455265,49452.94305647255,50321.27620538102,51581.316694403075,50916.930841487454,49963.30953375988,51412.4861452129
